account_id,customer_id,branch_id,account_type,account_status,opened_date,current_balance
513670,105077,B007,CURRENT,ACTIVE,2019-02-26,43418.25
513671,103459,B013,SAVINGS,ACTIVE,2025-02-02,51288.07
513672,108997,B015,CURRENT,ACTIVE,2025-03-01,8216.9
513673,103163,B015,SAVINGS,BLOCKED,2024-01-28,58253.87
513674,108605,B012,SAVINGS,ACTIVE,2025-03-22,65528.01
513675,108840,B014,CURRENT,ACTIVE,2024-12-21,34713.35
513676,101058,B018,SAVINGS,ACTIVE,2025-03-10,56087.18
513677,100187,B003,CURRENT,ACTIVE,2019-08-12,39621.27
513678,104413,B019,SALARY,ACTIVE,2021-01-21,46376.63
513679,104175,B020,SAVINGS,ACTIVE,2020-03-28,21130.6
513680,107005,B003,SALARY,ACTIVE,2024-12-22,11809.54
513681,108507,B007,SAVINGS,ACTIVE,2019-01-02,21461.06
513682,101069,B003,CURRENT,ACTIVE,2026-02-19,38844.26
513683,104544,B014,SALARY,ACTIVE,2024-09-25,2640.11
513684,103293,B012,SAVINGS,ACTIVE,2021-08-26,7567.49
513685,101269,B007,SAVINGS,ACTIVE,2021-07-18,11742.34
513686,103551,B010,SALARY,ACTIVE,2022-03-03,5158.53
513687,109074,B003,SAVINGS,ACTIVE,2024-09-07,25746.96
513688,106627,B006,SAVINGS,ACTIVE,2021-03-20,2001.25
513689,101155,B003,SAVINGS,ACTIVE,2019-01-10,41755.33
513690,100857,B006,SAVINGS,ACTIVE,2023-01-16,18446.0
513691,107123,B002,SAVINGS,ACTIVE,2024-05-24,33239.67
513692,108492,B013,SALARY,ACTIVE,2024-01-30,93899.47
513693,109904,B005,SAVINGS,ACTIVE,2023-06-03,63746.95
513694,104110,B005,CURRENT,ACTIVE,2025-05-26,7059.68
513695,104016,B001,SALARY,ACTIVE,2023-09-04,9673.11
513696,100089,B002,SAVINGS,ACTIVE,2022-07-28,10779.62
513697,105158,B015,SAVINGS,BLOCKED,2024-09-07,547003.5
513698,109323,B018,SALARY,ACTIVE,2019-04-19,3925.38
513699,100673,B009,SAVINGS,ACTIVE,2022-10-29,19103.3
513700,106136,B014,SAVINGS,ACTIVE,2023-04-11,90419.87
513701,100910,B016,SALARY,ACTIVE,2025-09-30,24494.08
513702,101773,B018,SAVINGS,ACTIVE,2025-09-09,19814.5
513703,106681,B002,SAVINGS,ACTIVE,2024-12-13,125821.22
513704,108381,B004,SALARY,BLOCKED,2021-08-09,3863.25
513705,101885,B006,SALARY,ACTIVE,2019-04-13,47100.84
513706,108136,B003,SAVINGS,ACTIVE,2019-07-07,11751.4
513707,101238,B017,SAVINGS,ACTIVE,2020-08-25,34278.61
513708,108634,B015,SAVINGS,ACTIVE,2019-12-22,91047.97
513709,108952,B001,SAVINGS,ACTIVE,2022-09-21,14025.64
513710,105865,B009,CURRENT,ACTIVE,2021-11-07,23545.59
513711,108804,B013,SAVINGS,BLOCKED,2020-05-19,86102.4
513712,105922,B019,SALARY,ACTIVE,2023-05-21,4620.51
513713,100339,B014,SAVINGS,CLOSED,2024-09-20,60894.99
513714,108483,B017,SAVINGS,ACTIVE,2023-08-16,14277.27
513715,101352,B014,SAVINGS,ACTIVE,2020-08-11,75603.12
513716,106259,B007,SAVINGS,ACTIVE,2019-08-16,21910.79
513717,102049,B020,SAVINGS,ACTIVE,2023-01-10,14983.97
513718,100022,B018,CURRENT,ACTIVE,2022-08-07,32190.38
513719,108024,B004,SALARY,ACTIVE,2025-12-09,100417.78
513720,106678,B002,SALARY,ACTIVE,2024-02-03,16644.81
513721,105197,B016,SALARY,ACTIVE,2022-09-26,15498.88
513722,109457,B001,SALARY,ACTIVE,2019-10-18,98547.63
513723,103284,B016,SAVINGS,ACTIVE,2021-01-31,23981.48
513724,105288,B007,SAVINGS,ACTIVE,2020-03-12,18201.56
513725,107239,B006,SALARY,ACTIVE,2021-07-01,19241.56
513726,101540,B020,SAVINGS,ACTIVE,2019-04-25,75732.62
513727,109407,B007,SAVINGS,ACTIVE,2022-06-28,63918.91
513728,109964,B013,SAVINGS,ACTIVE,2019-08-30,9453.18
513729,108387,B009,SAVINGS,ACTIVE,2020-07-15,14447.87
513730,104693,B013,CURRENT,ACTIVE,2022-06-13,72158.88
513731,105391,B014,SAVINGS,ACTIVE,2025-10-16,46284.48
513732,103395,B010,SAVINGS,ACTIVE,2025-08-24,1695.08
513733,104624,B001,SAVINGS,ACTIVE,2022-11-30,34312.36
513734,108975,B001,SAVINGS,ACTIVE,2026-02-15,22650.54
513735,104313,B011,SAVINGS,ACTIVE,2022-07-17,86145.68
513736,106809,B010,CURRENT,ACTIVE,2021-06-04,155126.19
513737,102742,B001,SAVINGS,ACTIVE,2026-03-13,17947.98
513738,104435,B014,SALARY,ACTIVE,2023-07-31,480527.25
513739,107159,B009,SAVINGS,ACTIVE,2025-09-24,3718.06
513740,103718,B013,SAVINGS,ACTIVE,2020-07-21,22532.33
513741,103553,B018,SAVINGS,BLOCKED,2020-05-19,27093.65
513742,108918,B011,SAVINGS,ACTIVE,2025-06-12,57353.86
513743,109095,B002,SAVINGS,ACTIVE,2021-08-25,75808.78
513744,103165,B010,SALARY,BLOCKED,2022-03-21,95123.89
513745,101291,B007,SAVINGS,CLOSED,2025-06-12,62174.81
513746,104474,B017,SALARY,ACTIVE,2024-08-21,38244.93
513747,106280,B004,SAVINGS,ACTIVE,2021-07-20,21696.24
513748,104035,B009,SAVINGS,ACTIVE,2019-08-09,7444.45
513749,100624,B010,SAVINGS,ACTIVE,2025-01-24,19910.02
513750,109713,B015,SAVINGS,ACTIVE,2019-05-10,22411.05
513751,101892,B004,SAVINGS,ACTIVE,2020-07-11,6293.25
513752,108781,B011,SAVINGS,ACTIVE,2025-10-05,63622.32
513753,105213,B006,SALARY,ACTIVE,2022-02-08,11731.42
513754,106972,B018,SAVINGS,ACTIVE,2020-10-03,50599.92
513755,107872,B020,SALARY,ACTIVE,2023-03-23,39670.6
513756,105866,B003,SAVINGS,ACTIVE,2025-06-10,7082.42
513757,109861,B017,SALARY,ACTIVE,2020-12-23,9247.83
513758,105002,B015,SAVINGS,ACTIVE,2023-09-01,13103.42
513759,107450,B020,SAVINGS,BLOCKED,2025-12-15,15600.06
513760,101050,B003,SAVINGS,ACTIVE,2026-03-12,131954.43
513761,108970,B006,SAVINGS,ACTIVE,2019-01-18,34466.72
513762,108983,B019,SALARY,ACTIVE,2024-08-12,12217.32
513763,100627,B012,SAVINGS,ACTIVE,2024-11-03,58084.5
513764,109769,B017,SAVINGS,ACTIVE,2022-05-27,144398.27
513765,102363,B011,SAVINGS,ACTIVE,2024-05-20,15423.78
513766,107419,B008,SAVINGS,ACTIVE,2019-12-27,24939.43
513767,109617,B008,SAVINGS,ACTIVE,2024-01-19,13668.94
513768,102859,B016,SAVINGS,ACTIVE,2022-03-22,51664.87
513769,107381,B020,CURRENT,ACTIVE,2019-05-25,46449.03
513770,103912,B002,SAVINGS,ACTIVE,2020-05-04,35855.64
513771,107140,B007,SALARY,ACTIVE,2025-03-19,29836.37
513772,108118,B014,SAVINGS,ACTIVE,2022-01-22,6916.28
513773,102400,B009,CURRENT,ACTIVE,2019-10-30,5038.47
513774,108354,B019,SAVINGS,ACTIVE,2020-03-06,26183.33
513775,106369,B001,SAVINGS,ACTIVE,2020-04-13,7631.43
513776,103058,B001,SALARY,ACTIVE,2020-07-08,34781.68
513777,108350,B007,SAVINGS,ACTIVE,2025-07-22,5543.71
513778,106805,B008,SAVINGS,ACTIVE,2019-06-28,15006.91
513779,100515,B014,SAVINGS,ACTIVE,2022-06-13,16167.19
513780,109436,B005,SAVINGS,ACTIVE,2025-10-05,1738.61
513781,105841,B013,SAVINGS,ACTIVE,2021-01-05,10158.19
513782,107357,B010,SAVINGS,ACTIVE,2022-12-29,35963.71
513783,103668,B005,SAVINGS,ACTIVE,2024-01-02,147631.43
513784,104083,B016,SAVINGS,ACTIVE,2019-10-05,141097.93
513785,103499,B004,SAVINGS,ACTIVE,2020-05-23,34469.47
513786,105019,B008,SAVINGS,ACTIVE,2025-03-30,37403.51
513787,107971,B020,CURRENT,ACTIVE,2022-06-09,72424.07
513788,107673,B008,SAVINGS,ACTIVE,2026-02-14,8731.24
513789,105525,B006,SALARY,ACTIVE,2020-12-30,5692.68
513790,100298,B010,CURRENT,ACTIVE,2019-09-10,10038.21
513791,100677,B006,SAVINGS,ACTIVE,2021-07-04,17541.51
513792,108730,B006,SAVINGS,ACTIVE,2025-08-31,47725.34
513793,109804,B006,SAVINGS,ACTIVE,2025-04-26,7258.82
513794,101480,B017,SALARY,ACTIVE,2025-05-22,42883.74
513795,105206,B005,SAVINGS,ACTIVE,2020-08-05,19188.69
513796,108890,B003,SAVINGS,ACTIVE,2020-01-14,8655.11
513797,100260,B013,CURRENT,ACTIVE,2025-04-25,87609.98
513798,109931,B015,SALARY,ACTIVE,2021-11-25,73757.31
513799,101660,B001,SAVINGS,ACTIVE,2024-01-12,40087.86
513800,100511,B004,SALARY,ACTIVE,2019-05-25,114557.6
513801,105087,B017,SAVINGS,ACTIVE,2025-12-27,27259.13
513802,109621,B011,SAVINGS,ACTIVE,2025-06-17,21291.06
513803,107765,B004,SALARY,ACTIVE,2021-09-27,19201.87
513804,102271,B018,SAVINGS,ACTIVE,2024-03-05,7423.37
513805,106223,B001,SAVINGS,ACTIVE,2021-02-21,23285.5
513806,104657,B010,SAVINGS,ACTIVE,2024-08-29,19853.03
513807,104553,B015,SALARY,ACTIVE,2025-03-30,13011.28
513808,100826,B004,SAVINGS,ACTIVE,2023-07-26,9184.06
513809,103154,B014,SAVINGS,ACTIVE,2023-11-01,58844.11
513810,102323,B001,SAVINGS,ACTIVE,2026-05-23,47792.0
513811,109842,B018,SAVINGS,ACTIVE,2023-07-08,53210.01
513812,102446,B012,SAVINGS,ACTIVE,2022-11-08,10490.75
513813,108570,B017,SAVINGS,ACTIVE,2024-01-08,71819.4
513814,101861,B011,CURRENT,ACTIVE,2022-01-20,43626.75
513815,100472,B004,SAVINGS,ACTIVE,2021-02-01,13158.97
513816,108459,B019,SALARY,ACTIVE,2024-04-27,32054.23
513817,104994,B005,SAVINGS,ACTIVE,2024-11-20,2801.3
513818,109763,B019,SAVINGS,ACTIVE,2021-10-13,150599.81
513819,101700,B019,SAVINGS,ACTIVE,2024-09-19,28192.34
513820,103051,B014,SAVINGS,ACTIVE,2019-06-27,8811.03
513821,109840,B003,SAVINGS,ACTIVE,2024-12-09,71414.8
513822,107391,B002,SALARY,ACTIVE,2023-03-06,6600.24
513823,101981,B019,SAVINGS,ACTIVE,2020-07-31,32154.57
513824,101519,B011,SAVINGS,ACTIVE,2020-09-21,42188.41
513825,104292,B004,SAVINGS,BLOCKED,2021-11-25,52122.24
513826,109455,B004,SAVINGS,ACTIVE,2025-05-23,17666.67
513827,101039,B004,SAVINGS,ACTIVE,2025-07-25,20442.35
513828,106974,B003,SALARY,ACTIVE,2024-09-03,111360.22
513829,101458,B020,SAVINGS,ACTIVE,2021-12-31,36080.23
513830,106998,B018,SAVINGS,ACTIVE,2021-07-17,52314.07
513831,108332,B005,SAVINGS,ACTIVE,2025-04-13,9510.54
513832,102467,B004,SAVINGS,ACTIVE,2024-06-24,34433.28
513833,106856,B007,SAVINGS,ACTIVE,2019-03-13,21542.04
513834,105251,B017,CURRENT,ACTIVE,2020-12-30,4129.76
513835,100603,B010,SALARY,ACTIVE,2019-10-14,14132.29
513836,104072,B005,CURRENT,ACTIVE,2023-08-18,21804.21
513837,107584,B007,SAVINGS,ACTIVE,2020-09-03,55849.06
513838,108680,B004,SAVINGS,ACTIVE,2019-11-28,2995.71
513839,108270,B004,SAVINGS,CLOSED,2021-04-04,90277.52
513840,106564,B010,CURRENT,ACTIVE,2024-10-09,302628.24
513841,107071,B001,SAVINGS,ACTIVE,2020-07-08,34103.25
513842,102798,B004,SAVINGS,ACTIVE,2024-05-08,13247.8
513843,106690,B007,SAVINGS,ACTIVE,2026-03-28,15550.01
513844,101039,B016,SAVINGS,ACTIVE,2021-09-18,5028.15
513845,102092,B020,SALARY,ACTIVE,2019-01-01,16079.84
513846,108072,B020,SAVINGS,ACTIVE,2023-01-22,3540.73
513847,102642,B017,SAVINGS,ACTIVE,2021-02-12,21236.86
513848,100658,B012,SAVINGS,ACTIVE,2020-11-25,1092914.98
513849,101768,B008,SAVINGS,ACTIVE,2022-09-30,58426.25
513850,104620,B005,SALARY,ACTIVE,2024-12-07,13101.32
513851,105234,B009,SAVINGS,ACTIVE,2022-03-24,3260.93
513852,106484,B017,SALARY,ACTIVE,2026-02-03,16238.01
513853,105683,B011,CURRENT,ACTIVE,2023-07-27,70045.49
513854,106009,B007,CURRENT,ACTIVE,2019-06-12,27236.75
513855,101570,B008,SAVINGS,ACTIVE,2024-05-24,53534.31
513856,101196,B009,SAVINGS,ACTIVE,2021-10-02,153866.1
513857,103289,B019,CURRENT,ACTIVE,2020-06-20,66059.04
513858,106475,B007,SAVINGS,ACTIVE,2025-11-16,39977.49
513859,105226,B015,SAVINGS,ACTIVE,2025-12-05,18884.8
513860,102403,B019,SALARY,ACTIVE,2024-07-04,8188.04
513861,107768,B007,SAVINGS,ACTIVE,2020-10-11,46226.4
513862,105568,B003,SALARY,BLOCKED,2023-05-18,89506.12
513863,108049,B020,SAVINGS,ACTIVE,2020-10-13,3815.35
513864,102487,B002,SAVINGS,ACTIVE,2023-11-22,87268.91
513865,107752,B005,SAVINGS,ACTIVE,2025-12-30,74773.53
513866,103870,B007,SAVINGS,ACTIVE,2023-02-22,5525.38
513867,101469,B001,SAVINGS,ACTIVE,2026-04-23,23405.71
513868,107462,B014,SAVINGS,ACTIVE,2020-04-20,38489.66
513869,108739,B006,SAVINGS,ACTIVE,2021-07-06,18919.68
513870,102536,B002,CURRENT,ACTIVE,2023-07-31,147840.51
513871,100316,B003,SALARY,ACTIVE,2025-07-11,112015.31
513872,108522,B011,SAVINGS,ACTIVE,2020-02-29,15640.01
513873,105509,B016,SAVINGS,ACTIVE,2022-12-29,13781.51
513874,104538,B019,SAVINGS,ACTIVE,2019-09-12,41157.76
513875,102732,B010,SAVINGS,ACTIVE,2019-08-20,42783.32
513876,109924,B012,SAVINGS,ACTIVE,2020-10-30,10595.73
513877,102871,B009,SAVINGS,ACTIVE,2025-09-17,12674.62
513878,106103,B009,SALARY,ACTIVE,2023-06-28,6321.52
513879,102175,B012,SAVINGS,ACTIVE,2021-11-26,25945.59
513880,101599,B014,SAVINGS,ACTIVE,2021-07-28,13891.39
513881,104678,B014,CURRENT,BLOCKED,2022-10-19,8153.19
513882,107489,B017,SALARY,ACTIVE,2020-01-05,27704.33
513883,100498,B012,SAVINGS,ACTIVE,2020-08-16,131636.56
513884,106105,B013,SAVINGS,ACTIVE,2022-10-24,4383.24
513885,102135,B015,CURRENT,ACTIVE,2021-05-07,20272.25
513886,101184,B009,SALARY,ACTIVE,2020-02-16,14307.44
513887,109691,B007,SAVINGS,ACTIVE,2019-10-06,16640.6
513888,100685,B003,SAVINGS,ACTIVE,2023-01-01,43992.63
513889,101673,B009,CURRENT,ACTIVE,2021-06-02,12906.04
513890,108247,B009,SAVINGS,ACTIVE,2019-05-22,18497.87
513891,101091,B004,SALARY,ACTIVE,2021-03-26,21179.95
513892,104875,B011,SAVINGS,ACTIVE,2019-09-18,61152.85
513893,103019,B018,SALARY,ACTIVE,2020-05-10,10673.89
513894,106938,B013,SAVINGS,ACTIVE,2024-06-05,44226.34
513895,108751,B001,SAVINGS,ACTIVE,2026-03-25,49990.96
513896,105010,B010,CURRENT,ACTIVE,2020-03-17,45181.17
513897,101501,B001,CURRENT,ACTIVE,2024-09-07,6785.78
513898,108277,B018,SAVINGS,ACTIVE,2022-01-15,34353.58
513899,108305,B019,SAVINGS,ACTIVE,2025-01-18,41211.67
513900,101613,B020,SAVINGS,ACTIVE,2024-04-14,12784.34
513901,100398,B020,SALARY,ACTIVE,2025-03-06,68098.38
513902,101111,B010,SAVINGS,ACTIVE,2024-10-08,36696.05
513903,104205,B015,SAVINGS,ACTIVE,2020-05-18,29842.74
513904,103892,B004,SALARY,ACTIVE,2019-12-28,28496.8
513905,109436,B019,SALARY,ACTIVE,2020-11-25,44006.88
513906,105197,B003,SAVINGS,ACTIVE,2021-10-26,11345.72
513907,109944,B007,SAVINGS,ACTIVE,2023-08-26,14362.21
513908,106197,B012,SALARY,ACTIVE,2021-04-08,40662.29
513909,109890,B017,SAVINGS,ACTIVE,2019-03-13,80737.8
513910,102361,B001,SAVINGS,ACTIVE,2025-05-06,23740.85
513911,107415,B017,SALARY,ACTIVE,2019-09-08,11380.75
513912,107579,B004,SAVINGS,ACTIVE,2019-04-23,28713.59
513913,108466,B006,SAVINGS,ACTIVE,2024-07-16,58217.08
513914,107354,B016,SAVINGS,ACTIVE,2020-02-21,42743.96
513915,102969,B005,SAVINGS,ACTIVE,2021-08-22,127648.37
513916,104908,B002,SAVINGS,ACTIVE,2021-05-06,71299.0
513917,103175,B004,SALARY,ACTIVE,2021-10-10,77907.0
513918,104722,B003,SALARY,ACTIVE,2019-03-03,41432.09
513919,105245,B006,SAVINGS,ACTIVE,2019-09-01,35731.88
513920,107180,B020,SALARY,ACTIVE,2019-08-10,4282.25
513921,101822,B015,SAVINGS,ACTIVE,2024-11-23,29352.73
513922,109974,B014,SAVINGS,ACTIVE,2022-09-05,43626.57
513923,103354,B007,SAVINGS,ACTIVE,2019-02-28,11788.99
513924,103785,B016,SAVINGS,ACTIVE,2023-11-30,14643.26
513925,105449,B012,SAVINGS,ACTIVE,2022-07-07,28258.19
513926,102743,B012,SALARY,ACTIVE,2021-05-05,5128.13
513927,104257,B002,SAVINGS,ACTIVE,2023-04-05,94408.26
513928,104805,B012,SAVINGS,ACTIVE,2020-12-19,3579.32
513929,100454,B016,SALARY,ACTIVE,2022-09-02,6462.34
513930,102458,B010,SAVINGS,ACTIVE,2024-10-31,42229.25
513931,100247,B001,SAVINGS,ACTIVE,2022-10-01,145368.39
513932,100599,B004,SAVINGS,ACTIVE,2025-05-18,62657.28
513933,109759,B001,SAVINGS,ACTIVE,2019-05-29,88375.7
513934,109533,B020,SAVINGS,ACTIVE,2022-03-05,30962.51
513935,104945,B015,SAVINGS,ACTIVE,2022-10-19,19856.49
513936,103522,B018,SAVINGS,ACTIVE,2019-10-14,9297.07
513937,106057,B015,SAVINGS,ACTIVE,2024-07-12,35692.62
513938,105107,B004,SAVINGS,ACTIVE,2021-01-29,143760.48
513939,108737,B009,SAVINGS,ACTIVE,2022-03-05,5891.39
513940,101031,B015,CURRENT,ACTIVE,2021-11-30,38699.56
513941,109655,B009,SALARY,ACTIVE,2020-01-21,32537.93
513942,107358,B006,SAVINGS,ACTIVE,2020-01-30,262663.09
513943,109437,B007,SALARY,ACTIVE,2024-04-25,57455.89
513944,104808,B016,CURRENT,ACTIVE,2024-02-28,30298.28
513945,107220,B018,SAVINGS,ACTIVE,2024-09-23,94472.93
513946,101778,B015,CURRENT,ACTIVE,2025-12-24,17061.22
513947,107711,B009,SAVINGS,ACTIVE,2024-08-27,128302.03
513948,102644,B013,SAVINGS,ACTIVE,2022-08-31,4385.58
513949,100091,B020,SAVINGS,ACTIVE,2020-12-04,14599.73
513950,106160,B015,CURRENT,ACTIVE,2023-08-09,26227.99
513951,102730,B011,CURRENT,ACTIVE,2020-09-07,199406.19
513952,108623,B017,SAVINGS,ACTIVE,2023-01-23,7002.29
513953,102070,B008,SAVINGS,ACTIVE,2025-11-10,59194.61
513954,101082,B011,CURRENT,CLOSED,2020-11-05,36273.41
513955,103023,B011,SAVINGS,ACTIVE,2021-10-17,7114.97
513956,101885,B003,SAVINGS,ACTIVE,2023-11-03,18754.21
513957,108920,B020,SAVINGS,ACTIVE,2025-05-10,49488.21
513958,108632,B011,SAVINGS,ACTIVE,2020-11-24,14774.26
513959,106041,B003,SAVINGS,ACTIVE,2024-11-25,37581.42
513960,107323,B015,SALARY,ACTIVE,2025-02-26,34249.49
513961,102238,B009,CURRENT,ACTIVE,2022-10-27,29763.97
513962,109270,B008,SAVINGS,ACTIVE,2020-11-26,73411.65
513963,107668,B009,SAVINGS,BLOCKED,2025-10-25,3182.4
513964,101576,B019,SAVINGS,ACTIVE,2022-07-06,3499.44
513965,105068,B008,SAVINGS,BLOCKED,2020-08-25,5740.86
513966,106558,B010,SAVINGS,ACTIVE,2021-10-14,22793.9
513967,101118,B006,SAVINGS,ACTIVE,2022-02-10,14106.55
513968,102320,B006,CURRENT,ACTIVE,2019-02-10,39445.72
513969,100662,B001,SAVINGS,ACTIVE,2026-03-24,22353.55
513970,103026,B019,SAVINGS,ACTIVE,2022-03-11,10859.54
513971,101094,B009,SAVINGS,ACTIVE,2022-12-05,59952.45
513972,105389,B010,SAVINGS,ACTIVE,2026-01-15,34007.04
513973,101391,B015,CURRENT,ACTIVE,2022-07-18,10285.7
513974,103826,B002,SAVINGS,ACTIVE,2025-11-03,18613.13
513975,102475,B018,CURRENT,ACTIVE,2022-08-07,28217.73
513976,105678,B006,SAVINGS,ACTIVE,2022-01-26,435905.51
513977,104093,B018,CURRENT,ACTIVE,2025-03-29,42408.62
513978,103838,B004,CURRENT,ACTIVE,2019-06-13,6861.94
513979,104746,B008,SALARY,ACTIVE,2022-11-03,89757.11
513980,107526,B018,SAVINGS,ACTIVE,2020-07-17,66317.26
513981,107373,B001,SAVINGS,ACTIVE,2025-07-05,88037.48
513982,102360,B007,SAVINGS,ACTIVE,2021-11-25,4701.68
513983,108514,B019,SAVINGS,ACTIVE,2025-07-19,15301.97
513984,100724,B010,SAVINGS,ACTIVE,2022-12-26,5787.94
513985,105633,B012,CURRENT,ACTIVE,2019-11-07,89530.05
513986,107839,B008,SAVINGS,ACTIVE,2024-12-25,11960.25
513987,107662,B010,SAVINGS,ACTIVE,2022-08-04,1780.51
513988,108945,B010,SAVINGS,ACTIVE,2024-06-07,101882.25
513989,103632,B002,SALARY,BLOCKED,2025-08-21,64064.12
513990,108231,B011,SAVINGS,CLOSED,2020-02-28,9558.77
513991,109029,B004,SALARY,ACTIVE,2019-09-01,38675.5
513992,104474,B008,SAVINGS,ACTIVE,2025-04-13,43148.6
513993,105239,B010,SAVINGS,ACTIVE,2021-05-10,12338.75
513994,104440,B004,SAVINGS,ACTIVE,2025-07-10,179578.76
513995,103373,B002,SAVINGS,ACTIVE,2021-11-19,65070.89
513996,103088,B016,SAVINGS,BLOCKED,2021-01-10,10350.16
513997,102071,B011,SAVINGS,ACTIVE,2022-12-09,10580.18
513998,104673,B008,SAVINGS,ACTIVE,2025-10-15,22922.07
513999,109596,B003,SAVINGS,ACTIVE,2024-07-13,13747.52
514000,100347,B017,SAVINGS,ACTIVE,2024-11-27,31319.92
514001,101456,B004,SAVINGS,ACTIVE,2025-06-25,10995.72
514002,106702,B009,SAVINGS,ACTIVE,2019-11-09,53475.37
514003,107479,B015,SAVINGS,ACTIVE,2025-04-30,25276.44
514004,107034,B020,SAVINGS,ACTIVE,2023-02-22,12393.95
514005,102600,B007,SALARY,ACTIVE,2020-07-12,72396.28
514006,108179,B020,SALARY,ACTIVE,2024-12-13,21337.46
514007,100017,B008,SALARY,ACTIVE,2026-03-08,94680.8
514008,106460,B019,SAVINGS,ACTIVE,2020-03-05,9807.74
514009,109759,B009,SAVINGS,ACTIVE,2025-11-20,113494.44
514010,101779,B011,CURRENT,ACTIVE,2022-01-23,25496.68
514011,109861,B020,SAVINGS,ACTIVE,2019-10-05,31897.03
514012,108585,B003,CURRENT,ACTIVE,2025-03-10,85326.19
514013,102871,B011,SAVINGS,ACTIVE,2022-10-02,3189.0
514014,103753,B011,SALARY,ACTIVE,2019-08-23,109921.11
514015,102580,B008,SAVINGS,ACTIVE,2022-05-25,268273.44
514016,106398,B009,SAVINGS,ACTIVE,2026-01-17,3741.02
514017,107969,B013,SAVINGS,ACTIVE,2019-02-13,58588.44
514018,102136,B002,SALARY,ACTIVE,2026-03-21,5971.52
514019,106812,B005,SAVINGS,ACTIVE,2025-05-31,26553.69
514020,104099,B010,SAVINGS,ACTIVE,2021-09-09,41240.57
514021,102156,B013,SAVINGS,ACTIVE,2024-09-30,55937.74
514022,106291,B015,CURRENT,ACTIVE,2021-09-12,16758.6
514023,104559,B004,SAVINGS,ACTIVE,2022-11-02,8470.75
514024,106562,B013,CURRENT,ACTIVE,2025-11-20,153377.38
514025,106462,B007,SAVINGS,ACTIVE,2020-11-09,2242.14
514026,103040,B017,SAVINGS,ACTIVE,2025-01-11,23450.59
514027,103263,B013,SAVINGS,ACTIVE,2021-04-30,35108.4
514028,105971,B019,CURRENT,ACTIVE,2021-09-09,41230.8
514029,101131,B004,SALARY,ACTIVE,2022-08-18,184495.54
514030,100039,B016,SALARY,ACTIVE,2020-09-11,5579.94
514031,100843,B003,CURRENT,ACTIVE,2019-09-05,20926.8
514032,105937,B012,SAVINGS,ACTIVE,2020-03-29,16836.53
514033,107231,B015,SAVINGS,ACTIVE,2025-04-14,26028.41
514034,109075,B013,SALARY,ACTIVE,2022-02-27,53965.66
514035,107721,B017,CURRENT,ACTIVE,2024-07-04,613488.26
514036,105313,B012,SAVINGS,ACTIVE,2019-04-12,66989.51
514037,107033,B020,SAVINGS,ACTIVE,2023-07-04,102090.58
514038,104397,B005,SAVINGS,ACTIVE,2022-08-03,80086.55
514039,108637,B015,SAVINGS,ACTIVE,2020-04-20,147393.06
514040,104707,B003,SAVINGS,ACTIVE,2020-06-18,5150.63
514041,108845,B007,SALARY,ACTIVE,2019-05-25,50471.67
514042,100867,B013,SAVINGS,ACTIVE,2021-11-24,4700.36
514043,103999,B014,SAVINGS,CLOSED,2021-05-06,252831.06
514044,104211,B020,SAVINGS,ACTIVE,2020-09-16,39607.16
514045,103832,B015,SAVINGS,ACTIVE,2024-10-16,34805.61
514046,108291,B006,CURRENT,ACTIVE,2020-01-20,44166.58
514047,103965,B013,SAVINGS,ACTIVE,2019-03-04,3949.52
514048,109415,B017,SAVINGS,ACTIVE,2024-08-21,2140.3
514049,103916,B014,CURRENT,ACTIVE,2020-09-13,18308.76
514050,101798,B010,SAVINGS,ACTIVE,2023-07-09,12301.58
514051,109564,B017,SAVINGS,ACTIVE,2024-05-02,19668.86
514052,106967,B013,SAVINGS,ACTIVE,2024-01-31,15667.35
514053,105161,B014,SAVINGS,ACTIVE,2019-01-03,38164.85
514054,105100,B010,SAVINGS,ACTIVE,2023-03-22,43154.69
514055,104011,B018,SAVINGS,ACTIVE,2021-04-10,44663.05
514056,109410,B007,SAVINGS,ACTIVE,2024-12-28,19709.79
514057,108660,B020,SALARY,ACTIVE,2021-07-28,60515.29
514058,104546,B019,CURRENT,ACTIVE,2025-06-16,9498.3
514059,107141,B011,SAVINGS,ACTIVE,2023-10-12,176613.26
514060,102195,B007,SAVINGS,ACTIVE,2023-07-12,32922.4
514061,104035,B014,CURRENT,ACTIVE,2020-10-09,12956.37
514062,100451,B003,SAVINGS,ACTIVE,2021-09-17,34818.95
514063,103284,B003,SAVINGS,ACTIVE,2023-04-23,9381.24
514064,107513,B007,SAVINGS,CLOSED,2022-07-30,8975.37
514065,103605,B005,SALARY,ACTIVE,2026-01-27,35441.61
514066,107196,B014,SAVINGS,ACTIVE,2025-12-24,10374.82
514067,109835,B018,SAVINGS,ACTIVE,2019-07-01,141651.89
514068,109265,B010,SAVINGS,ACTIVE,2026-05-21,10194.51
514069,103510,B008,SAVINGS,CLOSED,2019-07-27,57709.91
514070,100605,B005,CURRENT,ACTIVE,2023-12-08,11039.21
514071,109018,B013,SAVINGS,ACTIVE,2022-10-06,68006.51
514072,109826,B020,SAVINGS,ACTIVE,2020-03-31,60096.79
514073,109361,B013,SALARY,ACTIVE,2025-12-02,2443.66
514074,101845,B012,SAVINGS,ACTIVE,2024-11-25,67497.08
